trace_id,span_id,parent_span_id,service,operation,start_ns,duration_ns,status_code,attributes_json
e81acc530ac7670d,efcc13a0f186dd6e,2ff32db021a3b3c4,product-service,get_product_details,561895762871,28241933,200,"{""retry_count"": 0}"
e81acc530ac7670d,06c5fcfdcdd16ab5,2ff32db021a3b3c4,database-service,inventory_lookup,561924004804,115113561,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
eaf220ad4c6fc1d7,22513d14cc63e6de,,api-gateway,checkout,562372123068,125138478,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
eaf220ad4c6fc1d7,d177beee125d6ccf,22513d14cc63e6de,order-service,process_order,562375285013,118177206,200,"{""retry_count"": 0}"
eaf220ad4c6fc1d7,de0877a5f7c8acc2,d177beee125d6ccf,payment-service,charge_payment,562380067493,81475840,200,"{""retry_count"": 0}"
eaf220ad4c6fc1d7,0021db5729b3ecc6,d177beee125d6ccf,recommendation-service,get_recommendations,562383098216,35218568,200,"{""retry_count"": 0}"
eaf220ad4c6fc1d7,1c3aa7f0486083b5,d177beee125d6ccf,inventory-service,check_inventory,562383386679,105931616,200,"{""retry_count"": 0}"
eaf220ad4c6fc1d7,6e826c80606b075b,1c3aa7f0486083b5,product-service,get_product_details,562386666339,33738339,200,"{""retry_count"": 0}"
eaf220ad4c6fc1d7,119a276d8c066fa0,1c3aa7f0486083b5,database-service,inventory_lookup,562420404678,66133061,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
3ddc2b6d87f5d32b,68d2c7676896e71d,,shipping-service,estimate_shipping,563785136319,19076449,200,"{""retry_count"": 0}"
23c70bd9e5974c56,7fe8b153bbd7cbf8,,notification-service,send_email,564925147438,71521684,200,"{""retry_count"": 0}"
a882586f70258d3a,e74422ad3b36a240,,api-gateway,checkout,565042989535,139262029,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
a882586f70258d3a,6454033131df4222,e74422ad3b36a240,order-service,process_order,565045278710,134335074,200,"{""retry_count"": 0}"
a882586f70258d3a,f08c926bf8819a1f,6454033131df4222,inventory-service,check_inventory,565050842057,123870892,200,"{""retry_count"": 0}"
a882586f70258d3a,3d69086d4c9b0324,6454033131df4222,recommendation-service,get_recommendations,565051140290,25456592,200,"{""retry_count"": 0}"
a882586f70258d3a,eff2ebb129ace156,6454033131df4222,payment-service,charge_payment,565052227622,38844495,200,"{""retry_count"": 0}"
a882586f70258d3a,ded418bff6df0461,f08c926bf8819a1f,product-service,get_product_details,565052950991,19949371,200,"{""retry_count"": 0}"
a65044bdfa012ca4,19827da694af1dea,,shipping-service,estimate_shipping,565060330712,21874772,200,"{""retry_count"": 0}"
a882586f70258d3a,ca15462e9693b363,f08c926bf8819a1f,database-service,inventory_lookup,565072900362,99560453,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
49d74694d1884371,8973d2aef94a6420,,notification-service,send_email,565105577347,54289559,200,"{""retry_count"": 0}"
610b4af9f84470b0,eb2fac96ddb81524,,shipping-service,estimate_shipping,565330552435,10966776,200,"{""retry_count"": 0}"
d789c42801d1aa23,6b6d4f80892a21f0,,user-service,get_profile,565777958775,16434240,200,"{""retry_count"": 0}"
e4d359b34d8b74aa,a10a85cc67c54f61,,cart-service,get_cart,566015782985,17281448,200,"{""retry_count"": 0}"
f13b328e53ec34c3,cd3f141e06afa8d5,,api-gateway,checkout,566261990347,136714129,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
f13b328e53ec34c3,25f25ab87608e622,cd3f141e06afa8d5,order-service,process_order,566264576441,131854650,200,"{""retry_count"": 0}"
a27979aee86a0d41,18391271c3b2dd48,,notification-service,send_email,566266411977,16956750,200,"{""retry_count"": 0}"
f13b328e53ec34c3,d9f3b6925bbf7979,25f25ab87608e622,recommendation-service,get_recommendations,566271521760,20045766,200,"{""retry_count"": 0}"
f13b328e53ec34c3,9ed842b2778ed20d,25f25ab87608e622,inventory-service,check_inventory,566273045283,118693595,200,"{""retry_count"": 0}"
f13b328e53ec34c3,1dd8175c3589a4b7,25f25ab87608e622,payment-service,charge_payment,566274113499,40837545,200,"{""retry_count"": 0}"
f13b328e53ec34c3,6828f1c49b8fbb8d,9ed842b2778ed20d,product-service,get_product_details,566276113351,19407853,200,"{""retry_count"": 0}"
f13b328e53ec34c3,0cf443bfaed83472,9ed842b2778ed20d,database-service,inventory_lookup,566295521204,93375059,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
965749c051974b47,6a08389d1d4a856b,,api-gateway,checkout,566307968560,141652420,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
965749c051974b47,fdffa651d225adf0,6a08389d1d4a856b,order-service,process_order,566311584985,134218410,200,"{""retry_count"": 0}"
965749c051974b47,3d4a7fe9e2ad4690,fdffa651d225adf0,payment-service,charge_payment,566318912346,30152582,200,"{""retry_count"": 0}"
965749c051974b47,fe2560ea8a961abf,fdffa651d225adf0,inventory-service,check_inventory,566319106888,122813818,200,"{""retry_count"": 0}"
965749c051974b47,49e1da83d2de1cf1,fdffa651d225adf0,recommendation-service,get_recommendations,566320092681,23247553,200,"{""retry_count"": 0}"
965749c051974b47,3b919da930586e14,fe2560ea8a961abf,product-service,get_product_details,566321749787,31790496,200,"{""retry_count"": 0}"
965749c051974b47,518eda6930a79e96,fe2560ea8a961abf,database-service,inventory_lookup,566353540283,85405257,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
727e2c21ecb55157,9797e8db442d5e9e,,shipping-service,estimate_shipping,566413995165,19035585,200,"{""retry_count"": 0}"
4a4fc23e36b1c021,fdfd16765305f4fe,,api-gateway,checkout,566504765065,145850586,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
4a4fc23e36b1c021,d528153113c286f1,fdfd16765305f4fe,order-service,process_order,566507479963,140717507,200,"{""retry_count"": 0}"
4a4fc23e36b1c021,96eb5266832bb7d5,d528153113c286f1,inventory-service,check_inventory,566514176113,129916871,200,"{""retry_count"": 0}"
4a4fc23e36b1c021,caee8c3c5dbc8c86,d528153113c286f1,recommendation-service,get_recommendations,566514360913,13608424,200,"{""retry_count"": 0}"
4a4fc23e36b1c021,ee40244a162adb8d,96eb5266832bb7d5,product-service,get_product_details,566516278531,23025389,200,"{""retry_count"": 0}"
4a4fc23e36b1c021,03605f80290786ca,d528153113c286f1,payment-service,charge_payment,566516951291,30668252,200,"{""retry_count"": 0}"
4a4fc23e36b1c021,e7d60b3e51d6c342,96eb5266832bb7d5,database-service,inventory_lookup,566539303920,101879114,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
4ebfb1ab7b095ca5,b996daaa28277c05,,notification-service,send_email,567298383467,29737521,200,"{""retry_count"": 0}"
1b7728e8bafea8a5,229ecd55f9eee905,,api-gateway,checkout,568176685696,99563335,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
1b7728e8bafea8a5,714249faa5102445,229ecd55f9eee905,order-service,process_order,568179953195,92699605,200,"{""retry_count"": 0}"
1b7728e8bafea8a5,eed5cb8c47e65412,714249faa5102445,recommendation-service,get_recommendations,568186930132,23646541,200,"{""retry_count"": 0}"
1b7728e8bafea8a5,493d2c054c68f3bb,714249faa5102445,payment-service,charge_payment,568187034281,44444175,200,"{""retry_count"": 0}"
1b7728e8bafea8a5,890d9226cec44854,714249faa5102445,inventory-service,check_inventory,568187664640,81018743,200,"{""retry_count"": 0}"
1b7728e8bafea8a5,40c922b637f47a99,890d9226cec44854,product-service,get_product_details,568189891018,26528513,200,"{""retry_count"": 0}"
3a3216e1e49dce51,a9725f341159ea5b,,notification-service,send_email,568201038508,24864962,200,"{""retry_count"": 0}"
1b7728e8bafea8a5,ca383351ad861536,890d9226cec44854,database-service,inventory_lookup,568215163917,50762081,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
2853a94fa0927aee,17515bc8f198839d,,api-gateway,checkout,568548803604,177304407,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
2853a94fa0927aee,6b8324a47a1c2f53,17515bc8f198839d,order-service,process_order,568551416821,172483091,200,"{""retry_count"": 0}"
2853a94fa0927aee,98c7f70e78977135,6b8324a47a1c2f53,inventory-service,check_inventory,568555954265,164922152,200,"{""retry_count"": 0}"
2853a94fa0927aee,d958859fefe1888e,6b8324a47a1c2f53,payment-service,charge_payment,568557716105,63676095,200,"{""retry_count"": 0}"
2853a94fa0927aee,1f53afc7dc7aea5f,6b8324a47a1c2f53,recommendation-service,get_recommendations,568557961704,16810661,200,"{""retry_count"": 0}"
2853a94fa0927aee,068964c165359c25,98c7f70e78977135,product-service,get_product_details,568558148735,21702617,200,"{""retry_count"": 0}"
2853a94fa0927aee,17d8c3d64fcb34bd,98c7f70e78977135,database-service,inventory_lookup,568579851352,138324854,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
c594d8923fd34d5f,8b4a621d2e915db6,,api-gateway,checkout,568636002963,151032309,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
c594d8923fd34d5f,2ddd05f417cdb71c,8b4a621d2e915db6,order-service,process_order,568639310416,144160931,200,"{""retry_count"": 0}"
c594d8923fd34d5f,0ecfe9df8de675ae,2ddd05f417cdb71c,inventory-service,check_inventory,568646005067,133762048,200,"{""retry_count"": 0}"
c594d8923fd34d5f,930b21638c37c3d5,2ddd05f417cdb71c,recommendation-service,get_recommendations,568646249416,10772144,200,"{""retry_count"": 0}"
c594d8923fd34d5f,d9705ea5d1b7a41a,2ddd05f417cdb71c,payment-service,charge_payment,568646940388,66440314,200,"{""retry_count"": 0}"
c594d8923fd34d5f,91d1d139b62e6492,0ecfe9df8de675ae,product-service,get_product_details,568649095385,17122376,200,"{""retry_count"": 0}"
c594d8923fd34d5f,9029b0993460bb78,0ecfe9df8de675ae,database-service,inventory_lookup,568666217761,111293106,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
04db402dec03c2f8,8e389b68d9b3f41e,,cart-service,get_cart,569110027820,9607204,200,"{""retry_count"": 0}"
0511ea63872b75e7,d2aa27fb28845cf0,,user-service,get_profile,569209213721,11406643,200,"{""retry_count"": 0}"
6e1f164da165a435,bac68b63fdfd7b20,,api-gateway,checkout,569608417945,84158313,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
6e1f164da165a435,94c6569519bb4d6d,bac68b63fdfd7b20,order-service,process_order,569612028095,77221685,200,"{""retry_count"": 0}"
6e1f164da165a435,c0034945110c07e7,94c6569519bb4d6d,payment-service,charge_payment,569617465167,63530294,200,"{""retry_count"": 1}"
6e1f164da165a435,5f3405ce75caa74f,94c6569519bb4d6d,inventory-service,check_inventory,569617947145,67911216,200,"{""retry_count"": 0}"
6e1f164da165a435,7a4878be85ed03a8,94c6569519bb4d6d,recommendation-service,get_recommendations,569618657215,49938779,200,"{""retry_count"": 0}"
6e1f164da165a435,8f1286e2091af9a4,5f3405ce75caa74f,product-service,get_product_details,569620240201,14997587,200,"{""retry_count"": 0}"
6e1f164da165a435,cc6c3f94b28073df,5f3405ce75caa74f,database-service,inventory_lookup,569635237788,47803816,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
e7ab3486d672bb7a,ac8b0aaf6c3e8c8b,,api-gateway,checkout,570246472783,115982860,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
e7ab3486d672bb7a,c8169f5f9db9cad7,ac8b0aaf6c3e8c8b,order-service,process_order,570249989588,108575257,200,"{""retry_count"": 0}"
e7ab3486d672bb7a,e09dc2aeb47f1742,c8169f5f9db9cad7,recommendation-service,get_recommendations,570254426829,41734059,200,"{""retry_count"": 0}"
e7ab3486d672bb7a,b8ee668aa78016e5,c8169f5f9db9cad7,payment-service,charge_payment,570254931709,53210117,200,"{""retry_count"": 0}"
e7ab3486d672bb7a,1454a422e9f2a6d8,c8169f5f9db9cad7,inventory-service,check_inventory,570256791626,98748511,200,"{""retry_count"": 0}"
e7ab3486d672bb7a,569d34fa7346d95c,1454a422e9f2a6d8,product-service,get_product_details,570260726293,9565459,200,"{""retry_count"": 0}"
e7ab3486d672bb7a,c90524fb169d5fee,1454a422e9f2a6d8,database-service,inventory_lookup,570270291752,82431247,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
3aedb930565cac3d,edf00412abefa861,,shipping-service,estimate_shipping,570844726478,19739845,200,"{""retry_count"": 0}"
5054389032049e4c,d0b19efd3a7c06b6,,api-gateway,checkout,571000167929,148912309,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
5054389032049e4c,df8ea92699a7a194,d0b19efd3a7c06b6,order-service,process_order,571003296669,143393003,200,"{""retry_count"": 0}"
5054389032049e4c,94c7540bb629daf3,df8ea92699a7a194,payment-service,charge_payment,571010114220,5844208,500,"{""retry_count"": 0}"
5054389032049e4c,e264ae392c54bf9b,df8ea92699a7a194,recommendation-service,get_recommendations,571010632974,19758482,200,"{""retry_count"": 0}"
5054389032049e4c,49bb3b87ef2783ea,df8ea92699a7a194,inventory-service,check_inventory,571011714381,131492875,200,"{""retry_count"": 0}"
d6e17669fc1527f1,523eb54170cadfb2,,api-gateway,checkout,571014823924,107019513,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
5054389032049e4c,cddd581438f7b637,49bb3b87ef2783ea,product-service,get_product_details,571015553813,26521825,200,"{""retry_count"": 0}"
d6e17669fc1527f1,77e4bcb745f0ed72,523eb54170cadfb2,order-service,process_order,571017506923,100916555,200,"{""retry_count"": 0}"
d6e17669fc1527f1,c74afad6c723c3ed,77e4bcb745f0ed72,payment-service,charge_payment,571024067608,41485427,200,"{""retry_count"": 0}"
d6e17669fc1527f1,508e16e6b72703a0,77e4bcb745f0ed72,recommendation-service,get_recommendations,571024340202,22960746,200,"{""retry_count"": 0}"
d6e17669fc1527f1,60f5b2445105b10c,77e4bcb745f0ed72,inventory-service,check_inventory,571025328022,90088072,200,"{""retry_count"": 0}"
d6e17669fc1527f1,da174f25c78cb5e1,60f5b2445105b10c,product-service,get_product_details,571028843846,24745927,200,"{""retry_count"": 0}"
5054389032049e4c,7f578afb5b81fa5d,49bb3b87ef2783ea,database-service,inventory_lookup,571042075638,98581669,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
d68ffa9f349a529e,d802143682f0b533,,api-gateway,checkout,571044220247,124910620,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
d68ffa9f349a529e,da18c8a808b8f7a5,d802143682f0b533,order-service,process_order,571047563011,119567412,200,"{""retry_count"": 0}"
d68ffa9f349a529e,86e3f7323000ffd1,da18c8a808b8f7a5,inventory-service,check_inventory,571051974052,111367861,200,"{""retry_count"": 0}"
d68ffa9f349a529e,00b1f0ac21f54848,da18c8a808b8f7a5,recommendation-service,get_recommendations,571053093858,26446862,200,"{""retry_count"": 0}"
d68ffa9f349a529e,0c874cec15d79571,da18c8a808b8f7a5,payment-service,charge_payment,571053325198,25100912,200,"{""retry_count"": 0}"
d6e17669fc1527f1,e6d47026baea57a0,60f5b2445105b10c,database-service,inventory_lookup,571053589773,59141928,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
d68ffa9f349a529e,e14857033cbfe4a3,86e3f7323000ffd1,product-service,get_product_details,571055226135,19596671,200,"{""retry_count"": 0}"
d68ffa9f349a529e,43ad1e9bd6eeb094,86e3f7323000ffd1,database-service,inventory_lookup,571074822806,85880572,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
e605d5d4196d51f9,a22cac373805336b,,user-service,get_profile,572255313828,7398964,200,"{""retry_count"": 0}"
c6de2f1ff9bce288,aa96d3670c1e4f56,,api-gateway,checkout,572370952768,194914880,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
c6de2f1ff9bce288,1cc6fbbb712766e6,aa96d3670c1e4f56,order-service,process_order,572372981105,190251104,200,"{""retry_count"": 0}"
c6de2f1ff9bce288,c43280ed8235d563,1cc6fbbb712766e6,payment-service,charge_payment,572379954864,35151460,200,"{""retry_count"": 0}"
c6de2f1ff9bce288,8b988f6e31a82699,1cc6fbbb712766e6,inventory-service,check_inventory,572379991912,178822914,200,"{""retry_count"": 0}"
c6de2f1ff9bce288,0fe91d5f7059c7dd,1cc6fbbb712766e6,recommendation-service,get_recommendations,572381220361,35232018,200,"{""retry_count"": 0}"
c6de2f1ff9bce288,81ad0b2ee787b169,8b988f6e31a82699,product-service,get_product_details,572383260053,23787519,200,"{""retry_count"": 0}"
c6de2f1ff9bce288,a569c18129f0a1aa,8b988f6e31a82699,database-service,inventory_lookup,572407047572,149311076,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
d354575b8dce180f,a50c7664a7762580,,api-gateway,checkout,573440396538,107548148,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
d354575b8dce180f,2fb1ed9747a39fe3,a50c7664a7762580,order-service,process_order,573442470005,102979526,200,"{""retry_count"": 0}"
d354575b8dce180f,8dac293737f69ba7,2fb1ed9747a39fe3,payment-service,charge_payment,573449232535,22126678,200,"{""retry_count"": 0}"
d354575b8dce180f,b5580f4d905fdff4,2fb1ed9747a39fe3,inventory-service,check_inventory,573450607620,91195578,200,"{""retry_count"": 0}"
d354575b8dce180f,9009bcea8703ebda,2fb1ed9747a39fe3,recommendation-service,get_recommendations,573451801709,32743620,200,"{""retry_count"": 0}"
d354575b8dce180f,c54680f3da079f77,b5580f4d905fdff4,product-service,get_product_details,573454324381,22761967,200,"{""retry_count"": 0}"
d354575b8dce180f,c82b2f0462dab02f,b5580f4d905fdff4,database-service,inventory_lookup,573477086348,62494550,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
f36ab7c654942710,dd4d0303f044a948,,api-gateway,checkout,574220008104,100411971,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
f36ab7c654942710,b729113ffe067b6d,dd4d0303f044a948,order-service,process_order,574223877535,92893505,200,"{""retry_count"": 0}"
f36ab7c654942710,6d825a907ca8f1ca,b729113ffe067b6d,inventory-service,check_inventory,574229165714,83409969,200,"{""retry_count"": 0}"
f36ab7c654942710,8c3e29085c982a99,b729113ffe067b6d,recommendation-service,get_recommendations,574229796634,30385310,200,"{""retry_count"": 0}"
f36ab7c654942710,17596b24ada70b1a,b729113ffe067b6d,payment-service,charge_payment,574230803438,47891158,200,"{""retry_count"": 0}"
f36ab7c654942710,1e359e783907b925,6d825a907ca8f1ca,product-service,get_product_details,574231185033,18407112,200,"{""retry_count"": 0}"
f36ab7c654942710,9b3355eb685f9a0e,6d825a907ca8f1ca,database-service,inventory_lookup,574249592145,60145793,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
d2987d58785b9279,90d9af92e7ae7df6,,api-gateway,checkout,574907907740,138100521,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
d2987d58785b9279,fc3bb991f44230de,90d9af92e7ae7df6,order-service,process_order,574911397147,132524624,200,"{""retry_count"": 0}"
d2987d58785b9279,8650becfd5d36b4c,fc3bb991f44230de,payment-service,charge_payment,574916983295,30943409,200,"{""retry_count"": 0}"
d2987d58785b9279,57f68191043833ea,fc3bb991f44230de,inventory-service,check_inventory,574917216040,122304193,200,"{""retry_count"": 0}"
d2987d58785b9279,7c87aa0b8222d665,fc3bb991f44230de,recommendation-service,get_recommendations,574919014803,32874102,200,"{""retry_count"": 0}"
d2987d58785b9279,f51fae1505c25d48,57f68191043833ea,product-service,get_product_details,574921000513,16116266,200,"{""retry_count"": 0}"
d2987d58785b9279,e36c5c68fbe3d8c5,57f68191043833ea,database-service,inventory_lookup,574937116779,99459752,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
33963ea444f847c5,67a119dc1469a11b,,api-gateway,checkout,575648882760,112522995,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
33963ea444f847c5,1463bcb7b5fc6679,67a119dc1469a11b,order-service,process_order,575651038203,107999171,200,"{""retry_count"": 0}"
33963ea444f847c5,c3341736d2dc9e81,1463bcb7b5fc6679,inventory-service,check_inventory,575658901021,95251528,200,"{""retry_count"": 0}"
33963ea444f847c5,d97b25fc2999808d,1463bcb7b5fc6679,recommendation-service,get_recommendations,575659161026,33078006,200,"{""retry_count"": 0}"
33963ea444f847c5,dd697011ad915fc6,1463bcb7b5fc6679,payment-service,charge_payment,575659175241,46125650,200,"{""retry_count"": 0}"
33963ea444f847c5,81d3c4207588356e,c3341736d2dc9e81,product-service,get_product_details,575661414436,19283452,200,"{""retry_count"": 0}"
33963ea444f847c5,00b684d19a11d8fe,c3341736d2dc9e81,database-service,inventory_lookup,575680697888,71399404,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
5791f39dc91eaeea,98119d6696dfef74,,notification-service,send_email,576098516422,29954395,200,"{""retry_count"": 0}"
50adaf3790372f6a,251c55dfeb5c96f9,,auth-service,verify_token,576117784882,5161000,200,"{""retry_count"": 0}"
196481396208facf,e3575da91c4e2da1,,shipping-service,estimate_shipping,576530033347,13849049,200,"{""retry_count"": 0}"
e17e731b26923480,054f7b9775dd7c41,,auth-service,verify_token,577984838550,9106540,200,"{""retry_count"": 0}"
2bd80aa879fc6c60,d9a3cc2a3c736a57,,user-service,get_profile,578458188012,16452745,200,"{""retry_count"": 0}"
2de6b6170a51d694,9d91231d0ba19912,,api-gateway,checkout,578794743477,118186365,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
2de6b6170a51d694,efae7865a884b1b5,9d91231d0ba19912,order-service,process_order,578797452708,111678598,200,"{""retry_count"": 0}"
2de6b6170a51d694,92eb9f2c1141f1df,efae7865a884b1b5,payment-service,charge_payment,578804746112,55285315,200,"{""retry_count"": 1}"
2de6b6170a51d694,409c84b3e2ac073a,efae7865a884b1b5,inventory-service,check_inventory,578805261807,100362903,200,"{""retry_count"": 0}"
2de6b6170a51d694,e6f79175e388f0b3,efae7865a884b1b5,recommendation-service,get_recommendations,578806984364,16473597,200,"{""retry_count"": 0}"
2de6b6170a51d694,503a6b4ccb96984f,409c84b3e2ac073a,product-service,get_product_details,578808577885,15672857,200,"{""retry_count"": 0}"
2de6b6170a51d694,1c4f3043e44e94e4,409c84b3e2ac073a,database-service,inventory_lookup,578824250742,78735886,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
dbd7f4ccc0eded32,88709435d53ab829,,user-service,get_profile,579116391117,9590684,200,"{""retry_count"": 0}"
65b56c305251984a,d46461e26d6b14c4,,api-gateway,checkout,581268774745,203248217,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
65b56c305251984a,d6dedb97126a0ef1,d46461e26d6b14c4,order-service,process_order,581270935143,198390008,200,"{""retry_count"": 0}"
65b56c305251984a,69f3486939eab1eb,d6dedb97126a0ef1,payment-service,charge_payment,581276027054,51648979,200,"{""retry_count"": 0}"
65b56c305251984a,aa1d268da2439bbc,d6dedb97126a0ef1,recommendation-service,get_recommendations,581277630094,24010031,200,"{""retry_count"": 0}"
65b56c305251984a,eab11bc394167cdf,d6dedb97126a0ef1,inventory-service,check_inventory,581278377525,186545065,200,"{""retry_count"": 0}"
65b56c305251984a,7df4292f5235bdba,eab11bc394167cdf,product-service,get_product_details,581280718892,20505861,200,"{""retry_count"": 0}"
65b56c305251984a,de4768b534cf1f08,eab11bc394167cdf,database-service,inventory_lookup,581301224753,161637424,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
fd4d1957250688b4,467c539811555713,,user-service,get_profile,582396793503,28462559,200,"{""retry_count"": 0}"
fc61cbb9cd79fa8a,adc1f4b37244ad4e,,notification-service,send_email,584893308815,43216584,200,"{""retry_count"": 0}"
edfc892dcd9e1347,afdcbc5761cb725a,,auth-service,verify_token,589271581558,8974455,200,"{""retry_count"": 0}"
1f741d0b3056413d,16d810f7829dd452,,cart-service,get_cart,589424238436,11792598,200,"{""retry_count"": 0}"
4300299bf8f8978a,0a1c039ec2c7de80,,api-gateway,checkout,590139968268,143617603,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
4300299bf8f8978a,6c64da102846c7d1,0a1c039ec2c7de80,order-service,process_order,590142230185,138422666,200,"{""retry_count"": 0}"
4300299bf8f8978a,94fb82ffeb8f10c3,6c64da102846c7d1,inventory-service,check_inventory,590146937110,130438900,200,"{""retry_count"": 0}"
4300299bf8f8978a,660e4464bb2c4382,6c64da102846c7d1,recommendation-service,get_recommendations,590149063375,33426262,200,"{""retry_count"": 0}"
4300299bf8f8978a,4e292b7be179f2e9,6c64da102846c7d1,payment-service,charge_payment,590149566890,44785603,200,"{""retry_count"": 0}"
4300299bf8f8978a,13b25ed51eee755a,94fb82ffeb8f10c3,product-service,get_product_details,590149573475,36234108,200,"{""retry_count"": 0}"
4300299bf8f8978a,500474e9cdd9e0c1,94fb82ffeb8f10c3,database-service,inventory_lookup,590185807583,89372988,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
c4fd391318a58d48,d6ae987815c49b20,,cart-service,get_cart,590444828563,8691315,200,"{""retry_count"": 0}"
d7b065a122951fa9,d6f47db89e75c20d,,api-gateway,checkout,591662952890,117232765,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
d7b065a122951fa9,f22540144acceeb5,d6f47db89e75c20d,order-service,process_order,591666231511,110571366,200,"{""retry_count"": 0}"
d7b065a122951fa9,831003c26bfa1120,f22540144acceeb5,payment-service,charge_payment,591674014477,59021634,200,"{""retry_count"": 0}"
d7b065a122951fa9,497b3dc4dc580ea0,f22540144acceeb5,recommendation-service,get_recommendations,591674543928,28234437,200,"{""retry_count"": 0}"
d7b065a122951fa9,c05f2f561936bdb1,f22540144acceeb5,inventory-service,check_inventory,591674599589,98484331,200,"{""retry_count"": 0}"
d7b065a122951fa9,ff9dbd2243bcb6bb,c05f2f561936bdb1,product-service,get_product_details,591678053127,11739957,200,"{""retry_count"": 0}"
d7b065a122951fa9,3cf7381f0cbeca36,c05f2f561936bdb1,database-service,inventory_lookup,591689793084,81045750,200,"{""retry_count"": 0, ""db.statement_shape"": ""SELECT * FROM inventory WHERE sku = ?""}"
94b05b32daab5aa9,82183d519ae155b0,,shipping-service,estimate_shipping,592890098385,15120688,200,"{""retry_count"": 0}"
266c44d96e4371ec,547acc878fef77a9,,cart-service,get_cart,593579180964,13245924,200,"{""retry_count"": 0}"
83974eafd226d01b,0e2079846791042e,,shipping-service,estimate_shipping,593982095827,12334768,200,"{""retry_count"": 0}"
3957f4bfdf1c9c92,3745bee345955220,,notification-service,send_email,595033505142,48009105,200,"{""retry_count"": 0}"
6b95e56dcd0afdf9,6c25b06207fb7729,,auth-service,verify_token,595259720041,6353868,200,"{""retry_count"": 0}"
6e3090469ab2c68a,f4e701e52a8462be,,api-gateway,checkout,595436447069,123736890,200,"{""retry_count"": 0, ""http.route"": ""/checkout""}"
6e3090469ab2c68a,e140fa4f259c9f7e,f4e701e52a8462be,order-service,process_order,595439244380,118581119,200,"{""retry_count"": 0}"
6e3090469ab2c68a,c2ab5039e1c07023,e140fa4f259c9f7e,inventory-service,check_inventory,595444849079,108391178,200,"{""retry_count"": 0}"
